date,ICLN,PBW,QCLN
2011-10-26,0.0086045,0.0088185,0.011015500000000001
2011-10-27,0.0388085,0.0398615,0.0337395
2011-10-28,-0.0014270000000000003,0.0104335,0.0028095
2011-10-31,-0.0324425,-0.025943499999999998,-0.012834000000000002
2011-11-01,-0.0209185,-0.0199005,-0.0255375
2011-11-02,0.0095845,0.006045,-0.0004675
2011-11-03,0.0062695,0.0085325,0.0146455
2011-11-04,-0.002064,0.006711499999999999,0.015610499999999998
2011-11-07,0.006373,-0.004139,-0.00935
2011-11-08,-0.003735,0.0041735,0.004537
2011-11-09,-0.023634,-0.02649,-0.022806000000000003
2011-11-10,0.003165,-0.0043705,-0.0020165
2011-11-11,0.015054000000000001,0.010582000000000001,0.015610000000000002
2011-11-14,-0.012526000000000002,-0.007772,-0.0091745
2011-11-15,-0.0053535,-0.0017545,0.0078505
2011-11-16,-0.0070345,-0.0044015,-0.0022085
2011-11-17,-0.006586,-0.0133215,-0.0198705
2011-11-18,0.000556,-0.0054745,-0.0048075
2011-11-21,-0.012778000000000001,-0.0156825,-0.0166715
2011-11-22,-0.0005645,-0.0009525,-0.004876
2011-11-23,-0.009709,-0.010496,-0.012132
2011-11-25,-0.001164,-0.0097465,-0.008896
2011-11-28,0.010502000000000001,0.021869,0.020656999999999995
2011-11-29,0.0,-0.0066665,-0.007121
2011-11-30,0.033143,0.0328185,0.030444
2011-12-01,-0.005359,0.0018115,0.006323
2011-12-02,-0.003467,-0.0027075,0.0022095
2011-12-05,0.0029455,0.010889500000000002,0.0025819999999999997
2011-12-06,-0.0058025,-0.007105,0.001475
2011-12-07,0.006967999999999999,0.0,-0.0019449999999999997
2011-12-08,-0.020563,-0.0207205,-0.019524
2011-12-09,0.013544,0.011278,0.00892
2011-12-12,-0.0181265,-0.008272,-0.0200585
2011-12-13,-0.0079875,-0.017757,-0.011563999999999998
2011-12-14,-0.010429,-0.017442,-0.019211
2011-12-15,0.002367,0.0,-0.00054
2011-12-16,0.00017649999999999998,0.0005635,0.0032435
2011-12-19,-0.0085175,-0.013105,-0.0134265
2011-12-20,0.021552,0.0229815,0.0220805
2011-12-21,-0.005313,0.000792,-0.006347500000000001
2011-12-22,0.0083535,0.012846,0.016638
2011-12-23,0.0023475,-0.001927,0.000995
2011-12-27,-0.004673,-0.0038684999999999995,-0.001034
2011-12-28,-0.0023585,-0.0097465,-0.010362500000000002
