date,ICLN,PBW,QCLN
2010-11-03,0.008041,0.003956,0.00188
2010-11-04,0.017919,0.026601,0.03925
2010-11-05,-0.007473,0.006718,0.006184
2010-11-08,0.000664,0.00858,0.009834
2010-11-09,-0.015437,-0.017013,-0.019477
2010-11-10,0.000929,0.000962,0.001862
2010-11-11,-0.025296,-0.010567,-0.010533
2010-11-12,-0.024405,-0.024272,-0.012023
2010-11-15,0.00183,0.00398,0.007099
2010-11-16,-0.029233,-0.040634,-0.032725
2010-11-17,-0.016939,-0.011364,-0.009759
2010-11-18,0.01723,0.018809,0.015112
2010-11-19,0.005646,0.009231,0.007126
2010-11-22,-0.016157,0.002032,0.007063
2010-11-23,-0.019713,-0.01217,-0.005616
2010-11-24,0.008402,0.023614,0.028745
2010-11-26,-0.011546,-0.007021,-0.007792
2010-11-29,-0.015574,-0.008081,-0.006539
2010-11-30,-0.019776,-0.021385,-0.003177
2010-12-01,0.018164,0.020812,0.027834
2010-12-02,0.024425,0.014271,0.014294
2010-12-03,0.012908,0.013065,0.011169
2010-12-06,0.005722,0.015873,0.005107
2010-12-07,-0.006329,-0.003906,-0.003523
2010-12-08,0.000643,0.007843,0.008346
2010-12-09,0.007887,0.000973,0.004842
2010-12-10,0.012379,0.011662,0.005935
2010-12-13,-0.001872,-0.006724,-0.00944
2010-12-14,0.002844,-0.009671,-0.018392
2010-12-15,-0.0153,-0.003906,-0.004369
2010-12-16,0.006962,0.003922,-0.007386
2010-12-17,-0.006914,-0.000977,0.006876
2010-12-20,-0.001965,0.001955,0.001872
2010-12-21,0.012771,0.011707,0.004461
2010-12-22,0.0,0.00675,0.003393
2010-12-23,-0.003783,0.000958,0.0
2010-12-27,-0.002532,-0.003828,-0.006117
2010-12-28,-0.00698,-0.003842,-0.002953
2010-12-29,0.010697,0.004822,0.005478
2010-12-30,0.002535,0.002879,-6.1e-05
2010-12-31,0.001271,-0.005742,-0.004788
2011-01-03,0.014514,0.020212,0.011815
2011-01-04,-0.003727,0.001887,0.000361
2011-01-05,-0.002505,0.00565,0.003008
2011-01-06,-0.004383,-0.004682,0.009598
2011-01-07,-0.008176,0.0,-0.008425
2011-01-10,0.011414,0.0127,0.025275
2011-01-11,0.010658,0.006038,0.00526
2011-01-12,0.023325,0.015697,0.014535
2011-01-13,0.003273,-0.005455,-0.008309
2011-01-14,-0.004834,-0.001828,0.00549
2011-01-18,0.029751,0.015568,0.014368
2011-01-19,-0.010024,-0.03156,-0.039037
2011-01-20,-0.001787,-0.010242,-0.006603
2011-01-21,0.002983,-0.007526,-0.008315
2011-01-24,0.02439,0.018957,0.026998
2011-01-25,-0.020325,-0.017674,-0.01398
2011-01-26,-0.011026,0.008523,0.006495
2011-01-27,0.005694,0.001878,0.005666
2011-01-28,-0.032713,-0.027179,-0.02899
2011-01-31,0.016013,0.004817,0.010824
2011-02-01,0.024257,0.023969,0.02677
2011-02-02,0.023446,0.022472,0.019374
2011-02-03,-0.007868,-0.004579,-0.011674
2011-02-04,-0.010496,-0.00782,0.006958
2011-02-07,0.011079,0.010663,0.006282
2011-02-08,-0.006295,0.012844,-0.004892
2011-02-09,-0.002933,-0.016304,-0.012667
2011-02-10,-0.007718,-0.000921,0.006839
2011-02-11,0.010712,0.012903,0.021222
2011-02-14,0.017625,0.010009,0.014607
2011-02-15,-0.004035,-0.002703,-0.010659
2011-02-16,0.017355,0.014454,0.013013
2011-02-17,0.010245,0.004452,0.007735
2011-02-18,0.008446,-0.007092,-0.006579
2011-02-22,-0.031267,-0.034821,-0.038631
2011-02-23,-0.014409,-0.018502,-0.022388
2011-02-24,0.018713,0.016965,0.019378
2011-02-25,-0.001148,0.007414,0.002776
2011-02-28,-0.012644,-0.01012,-0.020577
2011-03-01,-0.011059,-0.024164,-0.018768
2011-03-02,0.000589,0.000952,0.009564
2011-03-03,0.002947,0.012369,0.011249
2011-03-04,-0.005871,-0.008459,-0.010305
2011-03-07,-0.0118,-0.022749,-0.023302
2011-03-08,0.000597,0.008729,0.002417
2011-03-09,0.00895,-0.007692,-0.012749
2011-03-10,-0.031342,-0.031977,-0.026317
2011-03-11,-0.004273,-0.008008,-0.001873
2011-03-14,0.04721,0.007064,0.014673
2011-03-15,0.048009,0.017034,0.016621
2011-03-16,-0.032581,-0.011823,-0.018926
2011-03-17,0.018664,0.007976,0.005601
2011-03-18,-0.007313,-0.001978,-0.009901
2011-03-21,0.015933,0.016848,0.01625
2011-03-22,-0.011242,-0.000975,-0.007995
2011-03-23,0.014213,0.0,-0.00124
2011-03-24,0.008442,0.010732,0.008069
2011-03-25,-3.3e-05,0.004826,0.006589
2011-03-28,0.026126,0.004803,0.00936
2011-03-29,0.007584,0.020077,0.00977
2011-03-30,0.01129,0.007498,0.005936
2011-03-31,0.002127,0.001861,0.005364
2011-04-01,-0.004244,-0.0065,-0.012059
2011-04-04,0.002664,-0.003738,-0.007929
2011-04-05,-0.004357,0.000938,0.039674
2011-04-06,-0.006831,-0.008435,-0.003122
2011-04-07,-0.012896,-0.004726,-0.005632
2011-04-08,0.001633,-0.016144,-0.01933
2011-04-11,-0.010326,-0.010618,-0.00671
2011-04-12,-0.009885,-0.018537,-0.016219
2011-04-13,0.006101,-0.000994,0.00504
2011-04-14,-0.00441,0.006965,-0.009877
2011-04-15,-0.011628,-0.000988,0.004288
2011-04-18,-0.033614,-0.02275,-0.020245
2011-04-19,0.003478,-0.005061,-0.002004
2011-04-20,0.013865,0.018311,0.026954
2011-04-21,0.002849,0.007992,0.004423
2011-04-25,0.001136,0.000991,0.0
2011-04-26,0.009648,0.00396,0.01733
2011-04-27,0.003935,0.003945,0.000185
2011-04-28,0.00168,0.000982,-0.000239
2011-04-29,0.026831,0.009814,0.01462
2011-05-02,-0.011432,-0.006803,-0.008752
2011-05-03,-0.013767,-0.01957,-0.019019
2011-05-04,-0.020201,-0.022954,-0.016976
2011-05-05,-0.015284,-0.003064,0.00418
2011-05-06,0.000579,0.009221,0.008117
2011-05-09,0.007519,0.008122,0.006699
2011-05-10,0.009185,0.003021,0.002964
2011-05-11,-0.017071,-0.027109,-0.016225
2011-05-12,0.009838,0.008256,0.020209
2011-05-13,-0.019192,-0.013306,-0.015734
2011-05-16,-0.009056,-0.018672,-0.010856
2011-05-17,-0.005307,-0.0074,-0.018469
2011-05-18,0.008892,0.014909,0.019823
2011-05-19,0.0047,-0.002099,-0.003984
2011-05-20,-0.022386,-0.011567,-0.003182
2011-05-23,-0.018975,-0.025532,-0.024845
2011-05-24,-0.008537,-0.005459,-0.009223
2011-05-25,-0.00369,0.007684,0.00297
2011-05-26,-0.001852,0.006536,0.004448
2011-05-27,0.009895,0.00974,0.012016
2011-05-31,0.042254,0.02358,0.014686
2011-06-01,-0.036428,-0.032461,-0.031724
2011-06-02,0.008537,0.0,0.001104
2011-06-03,0.001137,-0.011905,-0.016008
2011-06-06,-0.013817,-0.01862,-0.009773
2011-06-07,0.011023,0.003348,0.001382
2011-06-08,-0.028468,-0.025584,-0.032195
2011-06-09,0.005611,-0.001142,0.005431
2011-06-10,-0.016125,-0.011429,-0.012694
2011-06-13,0.000636,-0.00578,0.000923
2011-06-14,0.034635,0.023256,0.021578
2011-06-15,-0.039592,-0.022727,-0.019483
2011-06-16,-0.003771,-0.013954,-0.010491
2011-06-17,0.010814,0.004717,-0.005942
2011-06-20,-0.016363,-0.001174,-0.007628
2011-06-21,0.019996,0.016451,0.022991
2011-06-22,6e-06,0.004624,0.003723
2011-06-23,-0.006341,0.005754,-0.002314
2011-06-24,-0.019783,-0.005721,-0.005423
2011-06-27,0.007812,0.004603,0.002743
2011-06-28,0.013824,0.0126,0.019487
2011-06-29,0.018224,0.003394,0.002355
2011-06-30,0.013767,0.014656,0.023427
2011-07-01,0.008025,0.01,0.00654
2011-07-05,-0.010092,-0.008801,-0.004386
2011-07-06,-0.018138,-0.00333,-0.011258
2011-07-07,0.004914,0.006682,0.014522
2011-07-08,-0.017555,-0.00885,-0.013012
2011-07-11,-0.036631,-0.030134,-0.027937
2011-07-12,-0.020933,-0.010357,-0.02958
2011-07-13,0.015832,0.004651,0.006289
2011-07-14,-0.014253,-0.017361,-0.019444
2011-07-15,0.008108,0.007067,0.005028
2011-07-18,-0.020778,-0.024561,-0.014164
2011-07-19,0.021218,0.022782,0.026162
2011-07-20,0.014075,0.007034,-0.001115
2011-07-21,0.014309,0.012806,0.013947
2011-07-22,0.01326,0.009195,0.013755
2011-07-25,-0.019293,-0.013667,-0.017639
2011-07-26,-0.000656,-0.004619,-0.002728
2011-07-27,-0.031496,-0.034803,-0.0402
2011-07-28,-0.003394,-0.004808,-0.00505
2011-07-29,-0.002712,0.001208,0.000725
2011-08-01,-0.006135,-0.002412,-0.001812
2011-08-02,-0.032647,-0.042322,-0.031579
2011-08-03,-0.006665,0.002525,-0.002999
2011-08-04,-0.074947,-0.081864,-0.070301
2011-08-05,-0.002315,-0.016461,-0.02871
2011-08-08,-0.088786,-0.097629,-0.076603
2011-08-09,0.054999,0.085008,0.06312
2011-08-10,-0.028158,-0.041311,0.021815
2011-08-11,0.065397,0.065379,0.034597
2011-08-12,-0.00777,0.009763,-0.006691
2011-08-15,0.039937,0.031768,0.029134
2011-08-16,-0.018072,-0.03079,-0.035459
2011-08-17,0.006135,-0.015193,-0.009952
2011-08-18,-0.064024,-0.067321,-0.061411
2011-08-19,-0.034202,-0.030075,-0.036778
2011-08-22,0.003373,-0.004651,-0.0035
2011-08-23,0.047899,0.071651,0.069106
2011-08-24,0.015237,0.0,-0.004181
2011-08-25,-0.018957,-0.017442,-0.00377
2011-08-26,0.02657,0.028106,0.028935
2011-08-29,0.040784,0.044604,0.044105
2011-08-30,-0.003768,0.004132,0.004804
2011-08-31,0.0,-0.005487,-0.011952
2011-09-01,-0.022693,-0.026207,-0.028226
2011-09-02,-0.043344,-0.038244,-0.040664
2011-09-06,-0.039644,-0.008837,-0.02301
2011-09-07,0.026959,0.034175,0.04923
2011-09-08,-0.028712,-0.017241,-0.016034
2011-09-09,-0.049358,-0.039474,-0.02976
2011-09-12,-0.013824,0.003044,-0.002033
2011-09-13,0.011712,0.025797,0.042507
2011-09-14,0.01781,0.016272,0.022778
2011-09-15,-0.0035,-0.008734,-0.003074
2011-09-16,-0.023705,-0.011411,-0.014249
2011-09-19,-0.026978,-0.01506,-0.015892
2011-09-20,-0.044362,-0.03211,-0.025941
2011-09-21,-0.041586,-0.039495,-0.029101
2011-09-22,-0.042381,-0.050987,-0.059946
2011-09-23,0.018967,0.024263,0.023188
2011-09-26,0.005171,0.003384,0.007554
2011-09-27,0.016461,0.013491,0.02343
2011-09-28,-0.031377,-0.044925,-0.047619
2011-09-29,0.009404,-0.010453,-0.011539
2011-09-30,-0.040373,-0.040493,-0.026265
2011-10-03,-0.057174,-0.078899,-0.05994
2011-10-04,0.02746,0.059761,0.024442
2011-10-05,0.030067,0.035714,0.057054
2011-10-06,0.050811,0.032668,0.025515
2011-10-07,-0.042181,-0.042179,-0.008852
2011-10-10,0.031149,0.038532,0.004113
2011-10-11,-0.016667,-0.007067,0.002779
2011-10-12,0.025424,0.035587,0.025026
2011-10-13,0.007231,-0.005155,0.01029
2011-10-14,0.011282,0.018998,0.012963
2011-10-17,-0.039858,-0.035593,-0.042962
2011-10-18,0.035175,0.02812,0.029608
2011-10-19,-0.037755,-0.034188,-0.04731
2011-10-20,0.011665,0.00354,-0.003895
2011-10-21,0.010482,0.001764,0.013099
2011-10-24,0.028008,0.040493,0.047858
2011-10-25,-0.032492,-0.040609,-0.038674
2011-10-26,0.017209,0.017637,0.022031
2011-10-27,0.077617,0.079723,0.067479
2011-10-28,-0.002854,0.020867,0.005619
2011-10-31,-0.064885,-0.051887,-0.025668
2011-11-01,-0.041837,-0.039801,-0.051075
2011-11-02,0.019169,0.01209,-0.000935
2011-11-03,0.012539,0.017065,0.029291
2011-11-04,-0.004128,0.013423,0.031221
2011-11-07,0.012746,-0.008278,-0.0187
2011-11-08,-0.00747,0.008347,0.009074
2011-11-09,-0.047268,-0.05298,-0.045612
2011-11-10,0.00633,-0.008741,-0.004033
2011-11-11,0.030108,0.021164,0.03122
2011-11-14,-0.025052,-0.015544,-0.018349
2011-11-15,-0.010707,-0.003509,0.015701
2011-11-16,-0.014069,-0.008803,-0.004417
2011-11-17,-0.013172,-0.026643,-0.039741
2011-11-18,0.001112,-0.010949,-0.009615
2011-11-21,-0.025556,-0.031365,-0.033343
2011-11-22,-0.001129,-0.001905,-0.009752
2011-11-23,-0.019418,-0.020992,-0.024264
2011-11-25,-0.002328,-0.019493,-0.017792
2011-11-28,0.021004,0.043738,0.041314
2011-11-29,0.0,-0.013333,-0.014242
2011-11-30,0.066286,0.065637,0.060888
2011-12-01,-0.010718,0.003623,0.012646
2011-12-02,-0.006934,-0.005415,0.004419
2011-12-05,0.005891,0.021779,0.005164
2011-12-06,-0.011605,-0.01421,0.00295
2011-12-07,0.013936,0.0,-0.00389
2011-12-08,-0.041126,-0.041441,-0.039048
2011-12-09,0.027088,0.022556,0.01784
2011-12-12,-0.036253,-0.016544,-0.040117
2011-12-13,-0.015975,-0.035514,-0.023128
2011-12-14,-0.020858,-0.034884,-0.038422
2011-12-15,0.004734,0.0,-0.00108
2011-12-16,0.000353,0.001127,0.006487
2011-12-19,-0.017035,-0.02621,-0.026853
2011-12-20,0.043104,0.045963,0.044161
2011-12-21,-0.010626,0.001584,-0.012695
2011-12-22,0.016707,0.025692,0.033276
2011-12-23,0.004695,-0.003854,0.00199
2011-12-27,-0.009346,-0.007737,-0.002068
2011-12-28,-0.004717,-0.019493,-0.020725
2011-12-29,0.00237,0.007952,0.015873
2011-12-30,0.009456,0.0,-0.001042
2012-01-03,0.025761,0.033531,0.019823
2012-01-04,-0.001142,-0.005725,-0.011973
2012-01-05,-0.015303,0.005758,0.01068
2012-01-06,-0.008832,-0.003817,0.00258
2012-01-09,0.018735,0.015326,0.014278
2012-01-10,0.017012,0.018868,0.020421
2012-01-11,0.039783,0.055556,0.036116
2012-01-12,0.011957,0.026316,0.011429
2012-01-13,-0.030075,-0.030769,-0.039548
2012-01-17,0.014319,0.003527,0.009412
2012-01-18,0.024096,0.036907,0.048572
2012-01-19,-0.007463,-0.020339,-0.008901
2012-01-20,-0.004296,0.00346,0.009252
2012-01-23,-0.003021,-0.006897,-0.01102
2012-01-24,-0.008873,-0.001736,0.008427
2012-01-25,0.016157,0.005217,0.005571
2012-01-26,-0.003008,0.010381,-0.000923
2012-01-27,0.031897,0.020548,0.022089
2012-01-30,-0.020468,-0.015101,-0.006239
2012-01-31,-0.010661,-0.018739,-0.018208
2012-02-01,0.018319,0.024306,0.022252
2012-02-02,0.006349,0.01017,0.015413
2012-02-03,0.021767,0.030201,0.030357
2012-02-06,0.001338,0.008143,0.00052
2012-02-07,0.011305,-0.006462,-0.001213
2012-02-08,0.013211,0.02439,0.007631
2012-02-09,0.037111,0.02381,0.028967
2012-02-10,-0.023211,-0.03876,-0.037352
2012-02-13,-0.006337,0.0,-0.004344
2012-02-14,-0.018743,-0.024194,-0.017243
2012-02-15,0.001604,-0.013223,0.001296
2012-02-16,0.009358,0.023451,0.028642
2012-02-17,0.012455,0.01473,0.007767
2012-02-21,0.009841,0.003226,-0.010291
2012-02-22,-0.010728,-0.009646,-0.00949
2012-02-23,-0.02145,-0.017857,-0.010297
2012-02-24,-0.011569,-0.019835,-0.005907
2012-02-27,-0.005133,0.0,-0.009313
2012-02-28,0.005779,0.005059,0.007162
2012-02-29,-0.019854,-0.033557,-0.026356
2012-03-01,0.001832,-0.010417,-0.006528
2012-03-02,-0.000418,-0.014035,-0.019482
2012-03-05,-0.009022,-0.023132,-0.024555
2012-03-06,-0.030813,-0.021858,-0.022435
2012-03-07,0.000261,0.003724,0.00575
2012-03-08,0.01197,0.018553,0.017727
2012-03-09,0.011721,0.025501,0.022623
2012-03-12,-0.016367,-0.012433,-0.008451
2012-03-13,0.02215,0.032374,0.02178
2012-03-14,-0.009937,-0.008711,-0.004634
2012-03-15,0.005766,0.02109,0.020494
2012-03-16,0.005308,0.005759,0.008193
2012-03-19,0.0,-0.001718,0.003602
2012-03-20,-0.002112,-0.003442,-0.011696
2012-03-21,-0.012698,-0.015544,-0.01344
2012-03-22,-0.006431,-0.014035,-0.014122
2012-03-23,0.010787,0.008897,0.005629
2012-03-26,0.0,0.010582,0.020522
2012-03-27,0.002135,-0.005236,0.002733
2012-03-28,-0.021299,-0.021053,-0.024604
2012-03-29,-0.003264,-0.003584,0.000935
2012-03-30,-0.00655,0.0,0.003735
2012-04-02,0.004615,-0.008993,-0.007442
2012-04-03,-0.007876,-0.014519,-0.014902
2012-04-04,-0.024256,-0.025783,-0.026068
2012-04-05,0.00452,-0.009452,-0.005861
2012-04-09,-0.010124,-0.022901,-0.025243
2012-04-10,-0.011364,-0.013672,-0.013115
2012-04-11,0.01954,0.031683,0.027579
2012-04-12,-0.002165,0.011516,0.029811
2012-04-13,-0.015908,-0.013283,-0.022191
2012-04-16,0.003444,-0.015385,-0.011846
2012-04-17,0.014989,0.027344,0.032967
2012-04-18,-0.009131,-0.022814,-0.026306
2012-04-19,-0.010466,-0.003891,0.003178
2012-04-20,0.003794,-0.003906,-0.009891
2012-04-23,-0.032184,-0.02549,-0.02209
2012-04-24,0.000947,0.0,0.002045
2012-04-25,0.010877,0.014085,0.013032
2012-04-26,-0.006901,0.009921,0.018556
2012-04-27,0.010482,0.005894,0.004836
2012-04-30,-0.006061,-0.007812,-0.005482
2012-05-01,0.013133,0.01378,0.021585
2012-05-02,-0.016204,-0.003883,-0.008951
2012-05-03,-0.024706,-0.023392,-0.021603
2012-05-04,-0.003619,-0.021956,-0.014287
2012-05-07,-0.00799,-0.004082,0.002838
2012-05-08,-0.007127,-0.016393,-0.016899
2012-05-09,-0.011997,-0.010417,-0.001655
2012-05-10,0.006469,-0.004211,-0.011729
2012-05-11,-0.011125,0.0,0.008044
2012-05-14,-0.0225,-0.019028,-0.023155
2012-05-15,-0.028133,-0.012931,-0.019048
2012-05-16,-0.021737,-0.026201,-0.011866
2012-05-17,-0.021789,-0.03139,-0.032751
2012-05-18,-0.02266,-0.027778,-0.027088
2012-05-21,0.003095,0.019048,0.023898
2012-05-22,0.00561,-0.004673,-0.010866
2012-05-23,-0.002232,0.007042,0.00228
2012-05-24,-0.004753,-0.006993,-0.009463
2012-05-25,-0.011236,-0.004695,0.008388
2012-05-29,0.018466,0.021227,0.014771
2012-05-30,-0.006974,-0.016166,-0.015673
2012-05-31,-0.009831,0.0,-0.008018
2012-06-01,-0.02695,-0.023474,-0.039261
2012-06-04,-0.003499,-0.012019,-0.008413
2012-06-05,0.012288,0.019465,0.027879
2012-06-06,0.020231,0.02148,0.023597
2012-06-07,0.000991,-0.004673,-0.003468
2012-06-08,0.00184,0.004695,0.008324
2012-06-11,-0.021187,-0.025701,-0.024295
2012-06-12,0.026551,0.028777,0.024665
2012-06-13,-0.00447,-0.009324,-0.010264
2012-06-14,-0.000311,0.002353,0.003418
2012-06-15,0.024011,0.023723,0.017321
2012-06-18,0.0,0.014118,0.019296
2012-06-19,0.017255,0.018562,0.028953
2012-06-20,0.003601,0.01139,0.009307
2012-06-21,-0.020759,-0.024775,-0.034956
2012-06-22,0.002887,0.020785,0.028889
2012-06-25,-0.019101,-0.0181,-0.030238
2012-06-26,-0.0063,-0.002304,-0.001225
2012-06-27,0.015836,0.009238,0.014628
2012-06-28,-0.008497,-0.018307,-0.020901
2012-06-29,0.032904,0.030303,0.044905
2012-07-02,0.002493,0.022624,-0.001289
2012-07-03,0.016856,0.011062,0.021714
2012-07-05,-0.022419,-0.015317,0.001063
2012-07-06,-0.011828,-0.033333,-0.028412
2012-07-09,-0.014051,-0.009195,-0.011894
2012-07-10,-0.011412,-0.023202,-0.023899
2012-07-11,0.004329,0.007126,-0.001324
2012-07-12,-0.001437,-0.009434,0.0
2012-07-13,-0.00518,0.009524,-0.002247
2012-07-16,-0.00755,-0.004717,0.005709
2012-07-17,-0.004634,-0.009479,-0.00982
2012-07-18,-0.015769,0.004785,0.015492
2012-07-19,-0.003317,0.007143,0.017394
2012-07-20,-0.020896,-0.018913,-0.028042
2012-07-23,-0.036585,-0.021687,-0.035586
2012-07-24,-0.01693,-0.024631,-0.017632
2012-07-25,-0.006921,-0.010101,0.010733
2012-07-26,0.017828,0.017857,0.017252
2012-07-27,0.016545,0.015038,0.025422
2012-07-30,-0.024108,-0.009877,-0.021409
2012-07-31,0.013483,-0.004988,0.005311
2012-08-01,-0.002851,-0.022556,-0.020181
2012-08-02,-0.00413,0.015385,0.015205
2012-08-03,0.027113,0.007576,0.014977
2012-08-06,0.027966,0.025063,0.017367
2012-08-07,0.024154,0.017115,0.026442
2012-08-08,0.005752,0.002404,0.003239
2012-08-09,0.000147,0.009592,0.01519
2012-08-10,-0.005044,0.007126,0.003202
2012-08-13,-0.008194,-0.007075,-0.000298
2012-08-14,0.004458,-0.004751,-0.00929
2012-08-15,-0.008876,0.00716,0.00753
2012-08-16,0.028358,0.016588,0.01823
2012-08-17,0.00238,0.004662,0.001864
2012-08-20,0.006458,0.00232,-0.006145
2012-08-21,0.012056,0.00463,0.008013
2012-08-22,-0.001422,-0.006912,-0.005863
2012-08-23,-0.008313,-0.00232,-0.007345
2012-08-24,0.004823,-0.004651,0.0
2012-08-27,-0.017143,-0.007009,-0.014799
2012-08-28,0.006686,0.002353,0.006438
2012-08-29,-0.011204,-0.002347,-0.001951
2012-08-30,-0.031891,-0.032941,-0.023682
2012-08-31,0.01356,0.009732,0.0
2012-09-04,-0.004464,-0.007229,-0.006565
2012-09-05,-0.008954,-0.004854,-0.00109
2012-09-06,0.013575,0.026829,0.02204
2012-09-07,0.01503,0.007126,0.009709
2012-09-10,0.006084,-0.002358,-0.008547
2012-09-11,0.008379,0.014184,0.010776
2012-09-12,-0.030347,0.011655,0.010661
2012-09-13,0.019836,0.011521,0.011603
2012-09-14,0.021467,0.018223,0.024244
2012-09-17,-0.01,-0.004474,-0.01349
2012-09-18,0.005766,0.0,-0.003096
2012-09-19,0.015805,0.0,-0.001035
2012-09-20,-0.024427,-0.011236,-0.015544
2012-09-21,0.004741,-0.005198,-0.008063
2012-09-24,0.004329,-0.016092,-0.017112
2012-09-25,-0.008621,-0.027944,-0.027204
2012-09-26,-0.018696,-0.007307,-0.017315
2012-09-27,0.02939,0.021792,0.021035
2012-09-28,-0.017217,-0.014218,-0.006689
2012-10-01,0.008759,-0.004808,-0.005331
2012-10-02,-0.002894,-0.002415,-0.002313
2012-10-03,-0.007271,-0.012107,-0.001357
2012-10-04,0.001477,0.012255,0.007927
2012-10-05,0.002628,-0.007264,-0.007865
2012-10-08,-0.004077,-0.004878,-0.012118
2012-10-09,-0.020468,-0.012255,-0.015155
2012-10-10,-0.005731,-0.009926,-0.01327
2012-10-11,0.020175,0.012531,0.007456
2012-10-12,-0.007504,-0.012376,-0.007026
2012-10-15,0.006672,0.0,0.0
2012-10-16,0.021944,0.015038,0.021356
2012-10-17,0.00735,0.014815,0.022965
2012-10-18,0.006009,-0.012166,-0.006546
2012-10-19,-0.017349,-0.024631,-0.022961
2012-10-22,-0.011563,-0.007576,-0.01093
2012-10-23,-0.033689,-0.002545,-0.004221
2012-10-24,-0.006485,0.0,0.001181
2012-10-25,0.001952,0.0,0.007087
2012-10-26,-0.004825,-0.005102,0.01404
2012-10-31,-0.004328,0.007692,-0.003464
2012-11-01,0.00768,0.012723,0.024531
2012-11-02,-0.013415,-0.025126,-0.023434
2012-11-05,-0.00649,0.007732,0.025224
2012-11-06,0.021773,0.023018,0.021204
2012-11-07,-0.010655,-0.0275,-0.036339
2012-11-08,-0.012308,-0.025707,-0.016243
2012-11-09,-0.010904,-0.005277,0.007001
2012-11-12,-0.006299,-0.005305,-0.006953
2012-11-13,-0.001585,-0.021333,-0.010502
2012-11-14,-0.014445,-0.029973,-0.016509
2012-11-15,0.00488,-0.005618,-0.019185
2012-11-16,0.016781,-0.002825,0.00489
2012-11-19,0.013556,0.016997,0.020681
2012-11-20,-0.012442,0.002786,-0.001192
2012-11-21,0.011024,0.002778,0.005967
2012-11-23,0.014829,0.016621,0.007117
2012-11-26,0.017697,0.010899,0.011779
2012-11-27,-0.012141,0.002695,0.015134
2012-11-28,0.00458,0.016129,0.020642
2012-11-29,0.009423,0.007937,0.002247
2012-11-30,0.001204,0.005249,0.001121
2012-12-03,-0.008722,-0.007833,0.007839
2012-12-04,0.008799,0.002632,-0.000222
2012-12-05,0.007519,-0.002625,0.003567
2012-12-06,0.007463,0.005263,0.004419
2012-12-07,0.017778,0.005236,0.006141
2012-12-10,-0.00524,0.013021,0.009238
2012-12-11,0.004243,0.023136,0.023887
2012-12-12,0.015591,0.015075,0.010604
2012-12-13,0.002583,-0.009901,-0.020986
2012-12-14,0.016013,0.01,0.003215
2012-12-17,0.039098,0.007426,0.004274
2012-12-18,-0.016461,0.014742,0.012777
2012-12-19,0.016736,0.002421,0.011555
2012-12-20,0.013717,-0.004831,-0.004164
2012-12-21,-0.00406,-0.009709,-0.015287
2012-12-24,-0.00678,-0.007353,-0.004255
2012-12-26,0.012298,0.007407,0.004274
2012-12-27,-0.008516,-0.004902,-0.017021
2012-12-28,-0.027397,-0.007389,0.001082
2012-12-31,0.009859,0.012407,0.004335
2013-01-02,0.032078,0.041667,0.057502
2013-01-03,0.017568,0.035294,0.023045
2013-01-04,0.005312,0.002273,0.004895
2013-01-07,-0.009247,-0.022676,-0.017812
2013-01-08,-0.012133,0.00232,-0.017127
2013-01-09,0.019017,0.016204,0.017056
2013-01-10,0.017232,-0.009112,0.001372
2013-01-11,-0.002148,0.004598,-0.007039
2013-01-14,-0.007634,-0.009153,-0.006095
2013-01-15,-0.004602,0.006928,0.007133
2013-01-16,-0.007926,-0.009174,-0.002016
2013-01-17,0.011984,0.002315,0.006101
2013-01-18,-0.006579,0.0,0.000545
2013-01-22,-0.00053,0.018476,0.008522
2013-01-23,0.004506,-0.002268,0.02
2013-01-24,-0.005277,-0.002273,0.003059
2013-01-25,-0.006631,0.009112,0.013469
2013-01-28,-0.014686,-0.006772,0.003761
2013-01-29,-0.001355,0.002273,-0.009608
2013-01-30,0.005427,-0.006803,-0.000776
2013-01-31,-0.012146,0.013699,0.000981
2013-02-01,-0.002049,0.006757,0.018419
2013-02-04,-0.021218,-0.01566,-0.011429
2013-02-05,0.011049,0.015909,0.006744
2013-02-06,0.005672,0.020134,0.028708
2013-02-07,0.002737,-0.006579,-0.009293
2013-02-08,-0.013704,-0.002208,0.013746
2013-02-11,0.010779,0.011062,0.007734
2013-02-12,0.01548,0.012035,0.010101
2013-02-13,-0.004065,0.003243,0.000173
2013-02-14,0.014952,0.021552,0.020761
2013-02-15,0.010737,-0.010549,-0.012487
2013-02-19,-0.007958,0.023454,0.02528
2013-02-20,0.00107,-0.029167,-0.020246
2013-02-21,-0.015625,-0.034335,-0.033244
2013-02-22,-0.000136,0.017778,0.015799
2013-02-25,-0.009498,-0.032751,-0.027447
2013-02-26,-0.001575,0.0,0.003763
2013-02-27,0.007066,-0.004515,0.0
2013-02-28,-0.006199,-0.002268,0.001874
2013-03-01,-0.000617,-0.004545,-0.013096
2013-03-04,-0.004115,-0.004566,0.000948
2013-03-05,0.008264,0.022936,0.017045
2013-03-06,0.008743,0.022422,0.031657
2013-03-07,0.008938,0.0,0.00361
2013-03-08,0.000537,0.006579,-0.001799
2013-03-11,-0.005916,-0.002179,0.007207
2013-03-12,-0.02023,0.004367,0.00483
2013-03-13,-0.009642,-0.013044,-0.001246
2013-03-14,0.015299,0.002203,0.003565
2013-03-15,0.004384,-0.002198,-0.009769
2013-03-18,-0.012548,-0.015419,-0.008969
2013-03-19,0.002762,-0.004474,-0.000905
