,De-risk Med (%),De-risk High (%),Avg Return Improve,Avg VaR Reduction,Avg CVaR Reduction,Avg MDD Reduction,Avg Sharpe Improve,Avg Vol Reduction,Years Used,run_id
253,50,50,-10.323258715738305,37.53300785039407,28.53736013424802,20.428760081378805,381.24701260842323,26.899902563163483,7,253
254,50,50,127.59235347259798,34.82816143129486,28.26503243622664,31.949243372389816,958.2030400956882,26.413038587429977,7,254
255,50,50,141.593663918575,35.66371675810093,30.822139734900762,26.14587875923164,1236.957645383598,31.090191503964856,7,255
256,50,50,-12.03925833264806,36.56703273106557,29.54588529535047,32.26555786467666,261.8499836564004,27.8154734888559,7,256
257,50,50,99.08940270254337,34.06481340013242,26.340852324372,27.59143026130574,2924.9369312761046,28.4299110316263,7,257
258,50,50,21.84898354341735,26.429043840206067,28.486994916711467,24.829038733133615,418.94386602939414,30.290748609260387,7,258
259,50,50,132.26145982766982,33.78247434989545,30.05617590655279,22.700231560146296,1896.4950137314147,28.586900668475646,7,259
260,50,50,67.64073125115634,29.96695154406287,22.39470187793589,16.16726201975666,1188.457195035063,25.778911465094154,7,260
261,50,50,-111.21850770012695,28.81291678922608,21.291658183254302,20.00308919546388,-1907.929798979149,26.82765941444963,7,261
262,50,50,102.20547478011102,37.253442704753695,27.67351672355688,28.50419118517697,1394.3734001275927,28.84789153043013,7,262
263,50,50,-18.195041822691568,29.883480312081367,28.26032170705474,27.269889109760403,-358.98977829098186,28.961259742936345,7,263
264,50,50,-93.9353989239995,33.53060053140907,24.219423657236494,21.223571058413945,-924.1293598091798,29.042590424559,7,264
265,50,50,13.898422140044728,33.4856521708193,25.406841057690276,21.734186977836142,207.20622728627777,28.311478428978138,7,265
266,50,50,-32.09882657039024,32.530061683291216,19.522897602963564,18.625461593233656,-569.5588758325941,26.95616215369021,7,266
267,50,50,-72.97090989608306,35.38590095409371,34.5014049752838,29.358173323892878,-1631.5525863953214,32.15376230350193,7,267
268,50,50,-28.81140940776132,32.17186753120661,25.813686121857017,25.234941712774347,-1357.4166950677416,28.231172786965516,7,268
269,50,50,188.4674828749311,37.75404763058837,36.979411931572955,38.37136438315428,2309.5739154064427,33.87880132809197,7,269
270,50,50,-121.27712019955278,34.23824046816365,33.770654586226364,32.257104352586026,-4022.7557492219757,30.060422066689334,7,270
