PERMNO,date,TICKER,COMNAM,CUSIP,PRC,VOL,RET
90618,2024-01-31,PBW,INVESCO E T F TRUST,46137V13,23.66000,600323,-0.026738
90618,2024-02-01,PBW,INVESCO E T F TRUST,46137V13,24.32000,126097,0.027895
90618,2024-02-02,PBW,INVESCO E T F TRUST,46137V13,23.78000,130708,-0.022204
90618,2024-02-05,PBW,INVESCO E T F TRUST,46137V13,22.78000,217369,-0.042052
90618,2024-02-06,PBW,INVESCO E T F TRUST,46137V13,23.75000,216369,0.042581
90618,2024-02-07,PBW,INVESCO E T F TRUST,46137V13,23.88000,164084,0.005474
90618,2024-02-08,PBW,INVESCO E T F TRUST,46137V13,24.30000,159645,0.017588
90618,2024-02-09,PBW,INVESCO E T F TRUST,46137V13,24.89000,338833,0.024280
90618,2024-02-12,PBW,INVESCO E T F TRUST,46137V13,25.93000,218244,0.041784
90618,2024-02-13,PBW,INVESCO E T F TRUST,46137V13,24.19000,324829,-0.067104
90618,2024-02-14,PBW,INVESCO E T F TRUST,46137V13,25.39000,124591,0.049607
90618,2024-02-15,PBW,INVESCO E T F TRUST,46137V13,25.64000,186395,0.009846
90618,2024-02-16,PBW,INVESCO E T F TRUST,46137V13,25.28000,476739,-0.014041
90618,2024-02-20,PBW,INVESCO E T F TRUST,46137V13,24.33000,467096,-0.037579
90618,2024-02-21,PBW,INVESCO E T F TRUST,46137V13,23.86000,205827,-0.019318
90618,2024-02-22,PBW,INVESCO E T F TRUST,46137V13,22.92000,266273,-0.039397
90618,2024-02-23,PBW,INVESCO E T F TRUST,46137V13,22.58000,234991,-0.014834
90618,2024-02-26,PBW,INVESCO E T F TRUST,46137V13,23.00000,217828,0.018601
90618,2024-02-27,PBW,INVESCO E T F TRUST,46137V13,23.57000,319252,0.024783
90618,2024-02-28,PBW,INVESCO E T F TRUST,46137V13,23.46000,125346,-0.004667
90618,2024-02-29,PBW,INVESCO E T F TRUST,46137V13,23.76000,374577,0.012788
90618,2024-03-01,PBW,INVESCO E T F TRUST,46137V13,23.96000,246679,0.008417
90618,2024-03-04,PBW,INVESCO E T F TRUST,46137V13,23.40000,242128,-0.023372
90618,2024-03-05,PBW,INVESCO E T F TRUST,46137V13,22.72000,136286,-0.029060
90618,2024-03-06,PBW,INVESCO E T F TRUST,46137V13,23.21000,214689,0.021567
90618,2024-03-07,PBW,INVESCO E T F TRUST,46137V13,23.41000,101051,0.008617
90618,2024-03-08,PBW,INVESCO E T F TRUST,46137V13,23.46000,179421,0.002136
90618,2024-03-11,PBW,INVESCO E T F TRUST,46137V13,23.26000,91091,-0.008525
90618,2024-03-12,PBW,INVESCO E T F TRUST,46137V13,22.88000,155344,-0.016337
90618,2024-03-13,PBW,INVESCO E T F TRUST,46137V13,22.42000,119925,-0.020105
90618,2024-03-14,PBW,INVESCO E T F TRUST,46137V13,21.79000,554800,-0.028100
90618,2024-03-15,PBW,INVESCO E T F TRUST,46137V13,21.75000,298533,-0.001836
90618,2024-03-18,PBW,INVESCO E T F TRUST,46137V13,21.34000,407477,-0.012015
90618,2024-03-19,PBW,INVESCO E T F TRUST,46137V13,21.30000,278760,-0.001874
90618,2024-03-20,PBW,INVESCO E T F TRUST,46137V13,22.17000,1261554,0.040845
90618,2024-03-21,PBW,INVESCO E T F TRUST,46137V13,22.44000,244127,0.012179
90618,2024-03-22,PBW,INVESCO E T F TRUST,46137V13,21.98000,340093,-0.020499
90618,2024-03-25,PBW,INVESCO E T F TRUST,46137V13,21.86000,272916,-0.005459
90618,2024-03-26,PBW,INVESCO E T F TRUST,46137V13,21.69000,336814,-0.007777
90618,2024-03-27,PBW,INVESCO E T F TRUST,46137V13,22.84000,335354,0.053020
90618,2024-03-28,PBW,INVESCO E T F TRUST,46137V13,23.05000,253458,0.009194
90618,2024-04-01,PBW,INVESCO E T F TRUST,46137V13,23.02000,119237,-0.001301
90618,2024-04-02,PBW,INVESCO E T F TRUST,46137V13,22.24000,167218,-0.033884
90618,2024-04-03,PBW,INVESCO E T F TRUST,46137V13,22.54000,260399,0.013489
90618,2024-04-04,PBW,INVESCO E T F TRUST,46137V13,22.27000,177106,-0.011979
90618,2024-04-05,PBW,INVESCO E T F TRUST,46137V13,22.05000,166527,-0.009879
90618,2024-04-08,PBW,INVESCO E T F TRUST,46137V13,22.31000,74908,0.011791
90618,2024-04-09,PBW,INVESCO E T F TRUST,46137V13,22.85000,163790,0.024204
90618,2024-04-10,PBW,INVESCO E T F TRUST,46137V13,22.01000,161250,-0.036761
90618,2024-04-11,PBW,INVESCO E T F TRUST,46137V13,21.94000,168961,-0.003180
90618,2024-04-12,PBW,INVESCO E T F TRUST,46137V13,21.05000,162835,-0.040565
90618,2024-04-15,PBW,INVESCO E T F TRUST,46137V13,20.49000,667812,-0.026603
90618,2024-04-16,PBW,INVESCO E T F TRUST,46137V13,20.12000,248981,-0.018058
90618,2024-04-17,PBW,INVESCO E T F TRUST,46137V13,19.97000,161544,-0.007455
90618,2024-04-18,PBW,INVESCO E T F TRUST,46137V13,19.56000,189801,-0.020531
90618,2024-04-19,PBW,INVESCO E T F TRUST,46137V13,19.21000,901196,-0.017894
90618,2024-04-22,PBW,INVESCO E T F TRUST,46137V13,19.31000,228765,0.005206
90618,2024-04-23,PBW,INVESCO E T F TRUST,46137V13,19.75000,151128,0.022786
90618,2024-04-24,PBW,INVESCO E T F TRUST,46137V13,19.67000,231327,-0.004051
90618,2024-04-25,PBW,INVESCO E T F TRUST,46137V13,19.52000,294105,-0.007626
90618,2024-04-26,PBW,INVESCO E T F TRUST,46137V13,20.16000,145208,0.032787
90618,2024-04-29,PBW,INVESCO E T F TRUST,46137V13,20.70000,125771,0.026786
90618,2024-04-30,PBW,INVESCO E T F TRUST,46137V13,20.38000,237454,-0.015459
90618,2024-05-01,PBW,INVESCO E T F TRUST,46137V13,20.43000,465945,0.002453
90618,2024-05-02,PBW,INVESCO E T F TRUST,46137V13,21.19000,400627,0.037200
90618,2024-05-03,PBW,INVESCO E T F TRUST,46137V13,21.74000,1458577,0.025956
90618,2024-05-06,PBW,INVESCO E T F TRUST,46137V13,22.21000,1038660,0.021619
90618,2024-05-07,PBW,INVESCO E T F TRUST,46137V13,21.71000,607662,-0.022512
90618,2024-05-08,PBW,INVESCO E T F TRUST,46137V13,21.53000,396903,-0.008291
90618,2024-05-09,PBW,INVESCO E T F TRUST,46137V13,21.84000,270395,0.014398
90618,2024-05-10,PBW,INVESCO E T F TRUST,46137V13,21.06000,372929,-0.035714
90618,2024-05-13,PBW,INVESCO E T F TRUST,46137V13,21.60000,408597,0.025641
90618,2024-05-14,PBW,INVESCO E T F TRUST,46137V13,22.56000,377748,0.044444
90618,2024-05-15,PBW,INVESCO E T F TRUST,46137V13,22.19000,319727,-0.016401
90618,2024-05-16,PBW,INVESCO E T F TRUST,46137V13,21.97000,212293,-0.009914
90618,2024-05-17,PBW,INVESCO E T F TRUST,46137V13,21.89000,352763,-0.003641
90618,2024-05-20,PBW,INVESCO E T F TRUST,46137V13,21.75000,126157,-0.006396
90618,2024-05-21,PBW,INVESCO E T F TRUST,46137V13,21.91000,195609,0.007356
90618,2024-05-22,PBW,INVESCO E T F TRUST,46137V13,22.74000,682454,0.037882
90618,2024-05-23,PBW,INVESCO E T F TRUST,46137V13,21.88000,274276,-0.037819
90618,2024-05-24,PBW,INVESCO E T F TRUST,46137V13,22.73000,300616,0.038848
90618,2024-05-28,PBW,INVESCO E T F TRUST,46137V13,22.92000,471024,0.008359
90618,2024-05-29,PBW,INVESCO E T F TRUST,46137V13,22.70000,2010393,-0.009599
90618,2024-05-30,PBW,INVESCO E T F TRUST,46137V13,23.08000,312287,0.016740
90618,2024-05-31,PBW,INVESCO E T F TRUST,46137V13,22.99000,190219,-0.003899
90618,2024-06-03,PBW,INVESCO E T F TRUST,46137V13,22.87000,119725,-0.005220
90618,2024-06-04,PBW,INVESCO E T F TRUST,46137V13,22.40000,183578,-0.020551
90618,2024-06-05,PBW,INVESCO E T F TRUST,46137V13,22.98000,126625,0.025893
90618,2024-06-06,PBW,INVESCO E T F TRUST,46137V13,22.53000,112493,-0.019582
90618,2024-06-07,PBW,INVESCO E T F TRUST,46137V13,22.00000,203460,-0.023524
90618,2024-06-10,PBW,INVESCO E T F TRUST,46137V13,22.33000,146213,0.015000
90618,2024-06-11,PBW,INVESCO E T F TRUST,46137V13,22.37000,81577,0.001791
90618,2024-06-12,PBW,INVESCO E T F TRUST,46137V13,22.60000,369105,0.010282
90618,2024-06-13,PBW,INVESCO E T F TRUST,46137V13,22.18000,335327,-0.018584
90618,2024-06-14,PBW,INVESCO E T F TRUST,46137V13,21.38000,200038,-0.036069
90618,2024-06-17,PBW,INVESCO E T F TRUST,46137V13,21.26000,196420,-0.005613
90618,2024-06-18,PBW,INVESCO E T F TRUST,46137V13,21.10000,181732,-0.007526
90618,2024-06-20,PBW,INVESCO E T F TRUST,46137V13,20.58000,504217,-0.024645
90618,2024-06-21,PBW,INVESCO E T F TRUST,46137V13,20.62000,167548,0.001944
90618,2024-06-24,PBW,INVESCO E T F TRUST,46137V13,20.40000,133628,-0.003849
90618,2024-06-25,PBW,INVESCO E T F TRUST,46137V13,20.33000,825777,-0.003431
90618,2024-06-26,PBW,INVESCO E T F TRUST,46137V13,20.45000,478035,0.005903
90618,2024-06-27,PBW,INVESCO E T F TRUST,46137V13,20.89000,152873,0.021516
90618,2024-06-28,PBW,INVESCO E T F TRUST,46137V13,20.15000,296955,-0.035424
90618,2024-07-01,PBW,INVESCO E T F TRUST,46137V13,19.76000,486079,-0.019355
90618,2024-07-02,PBW,INVESCO E T F TRUST,46137V13,19.76000,216097,0.000000
90618,2024-07-03,PBW,INVESCO E T F TRUST,46137V13,20.54000,170211,0.039474
90618,2024-07-05,PBW,INVESCO E T F TRUST,46137V13,20.48000,308339,-0.002921
90618,2024-07-08,PBW,INVESCO E T F TRUST,46137V13,20.74000,134567,0.012695
90618,2024-07-09,PBW,INVESCO E T F TRUST,46137V13,20.69000,58606,-0.002411
90618,2024-07-10,PBW,INVESCO E T F TRUST,46137V13,21.18000,81546,0.023683
90618,2024-07-11,PBW,INVESCO E T F TRUST,46137V13,22.40000,198523,0.057601
90618,2024-07-12,PBW,INVESCO E T F TRUST,46137V13,23.38000,1245875,0.043750
90618,2024-07-15,PBW,INVESCO E T F TRUST,46137V13,22.98000,319587,-0.017109
90618,2024-07-16,PBW,INVESCO E T F TRUST,46137V13,23.99000,805624,0.043951
90618,2024-07-17,PBW,INVESCO E T F TRUST,46137V13,23.06000,770001,-0.038766
90618,2024-07-18,PBW,INVESCO E T F TRUST,46137V13,22.29000,291663,-0.033391
90618,2024-07-19,PBW,INVESCO E T F TRUST,46137V13,21.68000,369192,-0.027367
90618,2024-07-22,PBW,INVESCO E T F TRUST,46137V13,21.99000,207758,0.014299
90618,2024-07-23,PBW,INVESCO E T F TRUST,46137V13,22.09000,350816,0.004548
90618,2024-07-24,PBW,INVESCO E T F TRUST,46137V13,21.47000,394086,-0.028067
90618,2024-07-25,PBW,INVESCO E T F TRUST,46137V13,21.47000,327019,0.000000
90618,2024-07-26,PBW,INVESCO E T F TRUST,46137V13,21.93000,268362,0.021425
90618,2024-07-29,PBW,INVESCO E T F TRUST,46137V13,21.57000,194313,-0.016416
90618,2024-07-30,PBW,INVESCO E T F TRUST,46137V13,21.06000,65421,-0.023644
90618,2024-07-31,PBW,INVESCO E T F TRUST,46137V13,21.56000,162061,0.023742
90618,2024-08-01,PBW,INVESCO E T F TRUST,46137V13,20.49000,161108,-0.049629
90618,2024-08-02,PBW,INVESCO E T F TRUST,46137V13,19.47000,476507,-0.049780
90618,2024-08-05,PBW,INVESCO E T F TRUST,46137V13,18.91000,367336,-0.028762
90618,2024-08-06,PBW,INVESCO E T F TRUST,46137V13,18.60000,159980,-0.016393
90618,2024-08-07,PBW,INVESCO E T F TRUST,46137V13,18.09000,347745,-0.027419
90618,2024-08-08,PBW,INVESCO E T F TRUST,46137V13,18.66000,102224,0.031509
90618,2024-08-09,PBW,INVESCO E T F TRUST,46137V13,18.12000,231760,-0.028939
90618,2024-08-12,PBW,INVESCO E T F TRUST,46137V13,17.77000,152514,-0.019316
90618,2024-08-13,PBW,INVESCO E T F TRUST,46137V13,18.71000,189302,0.052898
90618,2024-08-14,PBW,INVESCO E T F TRUST,46137V13,18.22000,103686,-0.026189
90618,2024-08-15,PBW,INVESCO E T F TRUST,46137V13,18.99000,243411,0.042261
90618,2024-08-16,PBW,INVESCO E T F TRUST,46137V13,18.99000,127246,0.000000
90618,2024-08-19,PBW,INVESCO E T F TRUST,46137V13,19.41000,230075,0.022117
90618,2024-08-20,PBW,INVESCO E T F TRUST,46137V13,19.09000,138712,-0.016486
90618,2024-08-21,PBW,INVESCO E T F TRUST,46137V13,19.59000,101762,0.026192
90618,2024-08-22,PBW,INVESCO E T F TRUST,46137V13,19.01000,177910,-0.029607
90618,2024-08-23,PBW,INVESCO E T F TRUST,46137V13,20.00000,247729,0.052078
90618,2024-08-26,PBW,INVESCO E T F TRUST,46137V13,19.93000,129581,-0.003500
90618,2024-08-27,PBW,INVESCO E T F TRUST,46137V13,19.65000,120020,-0.014049
90618,2024-08-28,PBW,INVESCO E T F TRUST,46137V13,19.00000,305194,-0.033079
90618,2024-08-29,PBW,INVESCO E T F TRUST,46137V13,19.39000,194231,0.020526
90618,2024-08-30,PBW,INVESCO E T F TRUST,46137V13,19.35000,370295,-0.002063
90618,2024-09-03,PBW,INVESCO E T F TRUST,46137V13,18.40000,397046,-0.049096
90618,2024-09-04,PBW,INVESCO E T F TRUST,46137V13,18.58000,883007,0.009783
90618,2024-09-05,PBW,INVESCO E T F TRUST,46137V13,18.43000,478608,-0.008073
90618,2024-09-06,PBW,INVESCO E T F TRUST,46137V13,17.82000,283038,-0.033098
90618,2024-09-09,PBW,INVESCO E T F TRUST,46137V13,17.81000,193903,-0.000561
90618,2024-09-10,PBW,INVESCO E T F TRUST,46137V13,18.09000,224190,0.015722
90618,2024-09-11,PBW,INVESCO E T F TRUST,46137V13,18.96000,375760,0.048093
90618,2024-09-12,PBW,INVESCO E T F TRUST,46137V13,18.91000,264791,-0.002637
90618,2024-09-13,PBW,INVESCO E T F TRUST,46137V13,19.21000,166796,0.015865
90618,2024-09-16,PBW,INVESCO E T F TRUST,46137V13,19.10000,228884,-0.005726
90618,2024-09-17,PBW,INVESCO E T F TRUST,46137V13,19.54000,170046,0.023037
90618,2024-09-18,PBW,INVESCO E T F TRUST,46137V13,19.24000,322516,-0.015353
90618,2024-09-19,PBW,INVESCO E T F TRUST,46137V13,19.39000,214873,0.007796
90618,2024-09-20,PBW,INVESCO E T F TRUST,46137V13,19.13000,116216,-0.013409
90618,2024-09-23,PBW,INVESCO E T F TRUST,46137V13,19.12000,108432,0.003153
90618,2024-09-24,PBW,INVESCO E T F TRUST,46137V13,19.46000,134627,0.017782
90618,2024-09-25,PBW,INVESCO E T F TRUST,46137V13,19.04000,128562,-0.021583
90618,2024-09-26,PBW,INVESCO E T F TRUST,46137V13,19.59000,264630,0.028887
90618,2024-09-27,PBW,INVESCO E T F TRUST,46137V13,20.11000,326198,0.026544
90618,2024-09-30,PBW,INVESCO E T F TRUST,46137V13,20.03000,309159,-0.003978
90618,2024-10-01,PBW,INVESCO E T F TRUST,46137V13,19.49000,429197,-0.026960
90618,2024-10-02,PBW,INVESCO E T F TRUST,46137V13,19.67000,210920,0.009236
90618,2024-10-03,PBW,INVESCO E T F TRUST,46137V13,19.56000,354194,-0.005592
90618,2024-10-04,PBW,INVESCO E T F TRUST,46137V13,20.22000,504736,0.033742
90618,2024-10-07,PBW,INVESCO E T F TRUST,46137V13,20.62000,423710,0.019782
90618,2024-10-08,PBW,INVESCO E T F TRUST,46137V13,19.99000,275059,-0.030553
90618,2024-10-09,PBW,INVESCO E T F TRUST,46137V13,20.41000,263783,0.021011
90618,2024-10-10,PBW,INVESCO E T F TRUST,46137V13,19.93000,329042,-0.023518
90618,2024-10-11,PBW,INVESCO E T F TRUST,46137V13,20.77000,879962,0.042148
90618,2024-10-14,PBW,INVESCO E T F TRUST,46137V13,20.47000,260323,-0.014444
90618,2024-10-15,PBW,INVESCO E T F TRUST,46137V13,20.14000,242780,-0.016121
90618,2024-10-16,PBW,INVESCO E T F TRUST,46137V13,20.76000,287464,0.030785
90618,2024-10-17,PBW,INVESCO E T F TRUST,46137V13,20.35000,422504,-0.019750
90618,2024-10-18,PBW,INVESCO E T F TRUST,46137V13,20.37000,203813,0.000983
90618,2024-10-21,PBW,INVESCO E T F TRUST,46137V13,20.15000,344298,-0.010800
90618,2024-10-22,PBW,INVESCO E T F TRUST,46137V13,20.42000,866409,0.013400
90618,2024-10-23,PBW,INVESCO E T F TRUST,46137V13,19.82000,234009,-0.029383
90618,2024-10-24,PBW,INVESCO E T F TRUST,46137V13,20.23000,460023,0.020686
90618,2024-10-25,PBW,INVESCO E T F TRUST,46137V13,20.29000,400219,0.002966
90618,2024-10-28,PBW,INVESCO E T F TRUST,46137V13,21.09000,432183,0.039428
90618,2024-10-29,PBW,INVESCO E T F TRUST,46137V13,20.76000,119162,-0.015647
90618,2024-10-30,PBW,INVESCO E T F TRUST,46137V13,20.51000,297320,-0.012042
90618,2024-10-31,PBW,INVESCO E T F TRUST,46137V13,20.05000,132754,-0.022428
90618,2024-11-01,PBW,INVESCO E T F TRUST,46137V13,20.33000,197838,0.013965
90618,2024-11-04,PBW,INVESCO E T F TRUST,46137V13,20.64000,247059,0.015248
90618,2024-11-05,PBW,INVESCO E T F TRUST,46137V13,21.10000,219872,0.022287
90618,2024-11-06,PBW,INVESCO E T F TRUST,46137V13,20.16000,1015469,-0.044550
90618,2024-11-07,PBW,INVESCO E T F TRUST,46137V13,20.18000,324621,0.000992
90618,2024-11-08,PBW,INVESCO E T F TRUST,46137V13,20.10000,353189,-0.003964
90618,2024-11-11,PBW,INVESCO E T F TRUST,46137V13,20.62000,309483,0.025871
90618,2024-11-12,PBW,INVESCO E T F TRUST,46137V13,19.75000,353113,-0.042192
90618,2024-11-13,PBW,INVESCO E T F TRUST,46137V13,19.76000,484129,0.000506
90618,2024-11-14,PBW,INVESCO E T F TRUST,46137V13,19.40000,760269,-0.018219
90618,2024-11-15,PBW,INVESCO E T F TRUST,46137V13,19.02000,372538,-0.019588
90618,2024-11-18,PBW,INVESCO E T F TRUST,46137V13,19.21000,308287,0.009989
90618,2024-11-19,PBW,INVESCO E T F TRUST,46137V13,19.54000,484516,0.017179
90618,2024-11-20,PBW,INVESCO E T F TRUST,46137V13,19.61000,126752,0.003582
90618,2024-11-21,PBW,INVESCO E T F TRUST,46137V13,20.16000,199174,0.028047
90618,2024-11-22,PBW,INVESCO E T F TRUST,46137V13,20.63000,301952,0.023313
90618,2024-11-25,PBW,INVESCO E T F TRUST,46137V13,21.50000,496257,0.042172
90618,2024-11-26,PBW,INVESCO E T F TRUST,46137V13,20.80000,414901,-0.032558
90618,2024-11-27,PBW,INVESCO E T F TRUST,46137V13,21.17000,137437,0.017789
90618,2024-11-29,PBW,INVESCO E T F TRUST,46137V13,21.64000,352911,0.022201
90618,2024-12-02,PBW,INVESCO E T F TRUST,46137V13,21.50000,508971,-0.006469
90618,2024-12-03,PBW,INVESCO E T F TRUST,46137V13,21.16000,159246,-0.015814
90618,2024-12-04,PBW,INVESCO E T F TRUST,46137V13,20.85000,331309,-0.014650
90618,2024-12-05,PBW,INVESCO E T F TRUST,46137V13,20.80000,218515,-0.002398
90618,2024-12-06,PBW,INVESCO E T F TRUST,46137V13,21.04000,219542,0.011539
90618,2024-12-09,PBW,INVESCO E T F TRUST,46137V13,21.59000,486047,0.026141
90618,2024-12-10,PBW,INVESCO E T F TRUST,46137V13,20.98000,404648,-0.028254
90618,2024-12-11,PBW,INVESCO E T F TRUST,46137V13,20.90000,214171,-0.003813
90618,2024-12-12,PBW,INVESCO E T F TRUST,46137V13,20.51000,224278,-0.018660
90618,2024-12-13,PBW,INVESCO E T F TRUST,46137V13,20.58000,218842,0.003413
90618,2024-12-16,PBW,INVESCO E T F TRUST,46137V13,20.57000,326952,-0.000486
90618,2024-12-17,PBW,INVESCO E T F TRUST,46137V13,20.42000,257083,-0.007292
90618,2024-12-18,PBW,INVESCO E T F TRUST,46137V13,19.56000,295071,-0.042116
90618,2024-12-19,PBW,INVESCO E T F TRUST,46137V13,19.19000,291581,-0.018916
90618,2024-12-20,PBW,INVESCO E T F TRUST,46137V13,20.05000,301500,0.044815
90618,2024-12-23,PBW,INVESCO E T F TRUST,46137V13,20.22000,296804,0.018871
90618,2024-12-24,PBW,INVESCO E T F TRUST,46137V13,20.76000,54040,0.026706
90618,2024-12-26,PBW,INVESCO E T F TRUST,46137V13,21.30000,277560,0.026012
90618,2024-12-27,PBW,INVESCO E T F TRUST,46137V13,20.94000,176079,-0.016901
90618,2024-12-30,PBW,INVESCO E T F TRUST,46137V13,20.50000,411010,-0.021012
90618,2024-12-31,PBW,INVESCO E T F TRUST,46137V13,20.01000,188053,-0.023902
91827,2019-01-02,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,17.64000,43152,0.001135
91827,2019-01-03,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,17.05000,15692,-0.033447
91827,2019-01-04,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,17.74600,10592,0.040821
91827,2019-01-07,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,18.00990,12064,0.014871
91827,2019-01-08,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,18.14000,3795,0.007224
91827,2019-01-09,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,18.30000,10402,0.008820
91827,2019-01-10,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,18.70000,14007,0.021858
91827,2019-01-11,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,18.82000,5778,0.006417
91827,2019-01-14,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,18.42000,6682,-0.021254
91827,2019-01-15,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,18.43000,14405,0.000543
91827,2019-01-16,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,18.54000,6093,0.005969
91827,2019-01-17,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,18.83990,6778,0.016176
91827,2019-01-18,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,18.75780,10374,-0.004358
91827,2019-01-22,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,18.27000,18184,-0.026005
91827,2019-01-23,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,18.33000,7624,0.003284
91827,2019-01-24,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,18.75010,6095,0.022919
91827,2019-01-25,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,19.14000,14721,0.020795
91827,2019-01-28,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,19.18000,10046,0.002090
91827,2019-01-29,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,19.18000,5843,0.000000
91827,2019-01-30,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,19.32000,28273,0.007299
91827,2019-01-31,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,19.43440,5191,0.005921
91827,2019-02-01,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,19.63000,6449,0.010065
91827,2019-02-04,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,19.86000,67512,0.011717
91827,2019-02-05,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,19.90000,7670,0.002014
91827,2019-02-06,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,20.10000,7725,0.010050
91827,2019-02-07,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,19.69380,14829,-0.020209
91827,2019-02-08,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,19.66310,7023,-0.001559
91827,2019-02-11,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,19.89000,12797,0.011539
91827,2019-02-12,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,20.03910,8672,0.007496
91827,2019-02-13,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,20.11000,10675,0.003538
91827,2019-02-14,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,20.12000,13820,0.000497
91827,2019-02-15,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,20.24000,13666,0.005964
91827,2019-02-19,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,20.44000,13676,0.009881
91827,2019-02-20,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,20.33880,6681,-0.004951
91827,2019-02-21,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,20.43990,4682,0.004971
91827,2019-02-22,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,20.85000,7338,0.020064
91827,2019-02-25,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,21.07000,9952,0.010552
91827,2019-02-26,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,20.92310,5352,-0.006972
91827,2019-02-27,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,20.95450,17607,0.001501
91827,2019-02-28,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,20.93000,5207,-0.001169
91827,2019-03-01,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,20.71000,11671,-0.010511
91827,2019-03-04,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,20.74000,18046,0.001449
91827,2019-03-05,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,20.70000,7182,-0.001929
91827,2019-03-06,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,20.29000,6019,-0.019807
91827,2019-03-07,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,20.03310,12318,-0.012661
91827,2019-03-08,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,20.03000,8556,-0.000155
91827,2019-03-11,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,20.49480,3958,0.023205
91827,2019-03-12,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,20.53710,10234,0.002064
91827,2019-03-13,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,20.68000,38368,0.006958
91827,2019-03-14,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,20.58950,8905,-0.004376
91827,2019-03-15,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,20.55000,23891,-0.001919
91827,2019-03-18,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,20.70000,9144,0.007299
91827,2019-03-19,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,20.61800,8132,-0.003961
91827,2019-03-20,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,20.59000,9700,-0.001358
91827,2019-03-21,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,20.71000,9914,0.007975
91827,2019-03-22,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,20.07900,8049,-0.030468
91827,2019-03-25,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,19.95000,6937,-0.006425
91827,2019-03-26,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,19.89500,6259,-0.002757
91827,2019-03-27,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,19.88000,11098,-0.000754
91827,2019-03-28,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,19.88010,8100,0.000005
